doc_name,date,auteur,titre,canon,gender,naissance,mort,genre
1867_Aimard-Gustave-Auriac-Jules-Berlioz-d-_Oeil-de-feu,1867,aimard gustave auriac jules berlioz d ,oeil de feu,non_canon,male,1818,1883,roman d'aventures
2001_Echenoz-Jean_Jerome-Lindon,2001,echenoz jean,jerome lindon,canon,male,1947,20--,mémoires et autobiographie
1945_Psichari-Ernest_L-appel-des-armes,1945,psichari ernest,l appel des armes,non_canon,male,1883,1914,
2001_Gailly-Christian_Un-soir-au-club,2001,gailly christian,un soir au club,non_canon,male,1943,2013,
1877_Verne-Jules_Hector-Servadac-Voyages-et-aventures-a-travers-le-monde-solaire,1877,verne jules,hector servadac voyages et aventures a travers le monde solaire,canon,male,1828,1905,roman d'aventures
1994_Grange-Jean-Christophe_Le-vol-des-cigognes,1994,grange jean christophe,le vol des cigognes,non_canon,male,1961,20--,policier
1929_Dabit-Eugene_L-Hotel-du-Nord,1929,dabit eugene,l hotel du nord,non_canon,male,1898,1936,
1854_Barthelemy-Charles_Histoire-de-la-Bretagne-ancienne-et-moderne,1854,barthelemy charles,histoire de la bretagne ancienne et moderne,non_canon,male,1825,1888,non-fiction
1896_Schwob-Marcel_Vies-imaginaires,1896,schwob marcel,vies imaginaires,canon,male,1867,1905,nouvelles
1964_Simenon-Georges_La-patience-de-Maigret,1964,simenon georges,la patience de maigret,canon,male,1903,1989,policier
1884_Halt-Robert_Marianne,1884,halt robert,marianne,non_canon,male,1849,1908,
1910_Ivoi-Paul-d-_Millionnaire-malgre-lui_tome-1,1910,ivoi paul d ,millionnaire malgre lui,non_canon,male,1856,1915,roman d'aventures
1922_Segalen-Victor_Rene-Leys,1922,segalen victor,rene leys,canon,male,1878,1919,journal intime
1881_Nervo-Robert-de_Bon-de-Nervo-Les-Memoires-de-mon-coupe,1881,nervo robert de,bon de nervo les memoires de mon coupe,non_canon,male,1842,1909,
1885_Bazin-Rene_Ma-tante-Giron,1885,bazin rene,ma tante giron,non_canon,male,1853,1932,littérature jeunesse
1892_Zola-Emile_La-debacle,1892,zola emile,la debacle,canon,male,1840,1902,cycles et séries
1968_Simenon-Georges_Maigret-hesite,1968,simenon georges,maigret hesite,canon,male,1903,1989,policier
1872_Dumas-Alexandre_Le-docteur-mysterieux_II,1872,dumas alexandre,le docteur mysterieux,canon,male,1802,1870,roman d'aventures
1926_Kessel-Joseph_Les-Captifs,1926,kessel joseph,les captifs,canon,male,1898,1979,
2001_Daeninckx-Didier_12-rue-Meckert,2001,daeninckx didier,12 rue meckert,canon,male,1949,2---,policier
1908_Rolland-Romain_Jean-Christophe_Tome-VII-Dans-la-maison,1908,rolland romain,jean christophe,canon,male,1866,1944,cycles et séries
1913_Gourmont-Remy-de_La-petite-ville,1913,gourmont remy de,la petite ville,canon,male,1858,1915,nouvelles
1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres,1891,witt henriette de,la petite fille aux grand meres,non_canon,female,1829,1908,littérature jeunesse
1888_Gouraud-Julie_Quand-je-serai-grande,1888,gouraud julie,quand je serai grande,non_canon,female,1810,1891,littérature jeunesse
1885_Greville-Henry_Le-mors-aux-dents,1885,greville henry,le mors aux dents,non_canon,female,1842,1902,
1869_Murger-Henri_Scenes-de-la-vie-de-Boheme,1869,murger henri,scenes de la vie de boheme,non_canon,male,1822,1861,
1878_Greville-Henry_Nouvelles-russes,1878,greville henry,nouvelles russes,non_canon,female,1842,1902,nouvelles
1915_Bourget-Paul_Le-sens-de-la-mort,1915,bourget paul,le sens de la mort,canon,male,1852,1935,
1895_Allais-Alphonse_Deux-et-deux-font-cinq,1895,allais alphonse,deux et deux font cinq,non_canon,male,1854,1905,nouvelles
1935_Veuzit-Max-du_Fille-de-prince,1935,veuzit max du,fille de prince,non_canon,female,1876,1952,roman sentimental
1923_Leblanc-Maurice_Les-Huit-Coups-de-l-horloge,1923,leblanc maurice,les huit coups de l horloge,non_canon,male,1864,1941,policier
1873_Daudet-Alphonse_Salvette-et-Bernadou,1873,daudet alphonse,salvette et bernadou,canon,male,1840,1897,nouvelles
1951_Delly_Les-solitaires-de-Myols,1951,delly,les solitaires de myols,non_canon,female,1875,1947,roman sentimental
1946_Veuzit-Max-du_Arlette-et-son-ombre,1946,veuzit max du,arlette et son ombre,non_canon,female,1876,1952,roman sentimental
1879_Lebourgeois-Marie_La-Goutte-de-miel,1879,lebourgeois marie,la goutte de miel,non_canon,female,1???,1???,
1870_Ponson-du-Terrail-Pierre_Rocambole-La-Corde-du-pendu_Tome-I--La-Corde-du-pendu,1870,ponson du terrail pierre,rocambole la corde du pendu,non_canon,male,1829,1871,roman d'aventures
2008_Riboulet-Mathieu_L-Amant-Des-Morts,2008,riboulet mathieu,l amant des morts,non_canon,male,1960,20--,
1850_Sue-Eugene_Les-Mysteres-du-peuple_Tome-V,1850,sue eugene,les mysteres du peuple,canon,male,1804,1857,roman historique
2014_Modiano-Patrick_Pour-que-tu-ne-te-perdes-pas-dans-le-quartier,2014,modiano patrick,pour que tu ne te perdes pas dans le quartier,canon,male,1945,20--,
2011_Oster-Christian_Rouler,2011,oster christian,rouler,non_canon,male,1949,20--,
1891_Graffigny-H-de-Le-Faure-Georges_Aventures-Extraordinaires-d-un-Savant-Russe_Tome-III-Les-Planetes-Geantes-et-les-Cometes,1891,graffigny h de le faure georges,aventures extraordinaires d un savant russe,non_canon,male,1856,1953,science-fiction
1878_Loti-Pierre_Aziyade,1878,loti pierre,aziyade,canon,male,1850,1923,épistolaire
1880_Fleuriot-Zenaide_Bonasse,1880,fleuriot zenaide,bonasse,non_canon,female,1829,1890,littérature jeunesse
1950_Delly_Aurore-de-Brusfeld,1950,delly,aurore de brusfeld,non_canon,female,1875,1947,roman sentimental
1839_Dumas-Alexandre_Blanche-de-Beaulieu-et-autres-histoires,1839,dumas alexandre,blanche de beaulieu et autres histoires,canon,male,1802,1870,nouvelles
1876_Boisgobey-Fortune-du_Les-Mysteres-du-nouveau-Paris_(Tome-2),1876,boisgobey fortune du,les mysteres du nouveau paris,non_canon,male,1821,1891,
1873_Gouraud-Julie_Petite-et-grande,1873,gouraud julie,petite et grande,non_canon,female,1810,1891,littérature jeunesse
1870_Ponson-du-Terrail-Pierre_Rocambole-La-Corde-du-pendu_Tome-II--L-Homme-gris,1870,ponson du terrail pierre,rocambole la corde du pendu,non_canon,male,1829,1871,roman d'aventures
1927_Bourget-Paul_Nos-actes-nous-suivent_tome-1,1927,bourget paul,nos actes nous suivent,canon,male,1852,1935,
1878_Houssaye-Arsene_Arsene-Houssaye-Les-Larmes-de-Jeanne-histoire-parisienne,1878,houssaye arsene,arsene houssaye les larmes de jeanne histoire parisienne,non_canon,male,1814,1896,
1972_Veuzit-Max-du_Mariage-dore,1972,veuzit max du,mariage dore,non_canon,female,1876,1952,roman sentimental
1842_Sue-Eugene_Les-Mystere-de-Paris_Tome-II,1842,sue eugene,les mystere de paris,canon,male,1804,1857,roman d'aventures
1843_Balzac-Honore-de_Eugenie-Grandet,1843,balzac honore de,eugenie grandet,canon,male,1799,1850,cycles et séries
2001_Gavalda-Anna_L-echappee-belle,2001,gavalda anna,l echappee belle,non_canon,female,1970,20--,
1879_Houssaye-Arsene_Arsene-Houssaye-L-Eventail-brise-Angele,1879,houssaye arsene,arsene houssaye l eventail brise angele,non_canon,male,1815,1896,
1897_Bloy-Leon_La-Femme-pauvre,1897,bloy leon,la femme pauvre,non_canon,male,1846,1917,
1855_Reybaud-Louis_La-vie-de-l-employe,1855,reybaud louis,la vie de l employe,non_canon,male,1799,1879,
1886_Malot-Hector_Baccara,1886,malot hector,baccara,non_canon,male,1830,1907,
1880_Leriche-Henri_Henri-Leriche-La-Soutane-aux-orties,1880,leriche henri,henri leriche la soutane aux orties,non_canon,male,1868,1944,
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu,1893,feval paul fils,les suites de lagardere,non_canon,male,1860,1933,roman d'aventures
2014_Bouraoui-Nina_Standard,2014,bouraoui nina,standard,non_canon,female,1967,2---,
1864_Ulbach-Louis_Memoires-d-un-inconnu,1864,ulbach louis,memoires d un inconnu,non_canon,male,1822,1889,
1846_Balzac-Honore-de_Un-prince-de-la-Boheme,1846,balzac honore de,un prince de la boheme,canon,male,1799,1850,cycles et séries
1984_Daeninckx-Didier_Le-Geant-Inacheve,1984,daeninckx didier,le geant inacheve,canon,male,1949,20--,policier
1884_Normand-Jacques_Le-Monde-ou-nous-sommes,1884,normand jacques,le monde ou nous sommes,non_canon,male,1848,1931,nouvelles
1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit,1866,segur comtesse de,jean qui grogne et jean qui rit,non_canon,female,1799,1874,littérature jeunesse
